index,weekday,mood,activities,datetime,date,small meal,ate in,sport,teaching,flight,cleaning,labour,Thảo,went out,left the house,ate out,music,online shopping,Up too late,drinking,shower,animals,Medical,walk,gaming,TV,YouTube,massage,holiday,hungover,Extreme,commute,acquaintances,browsing,groceries,bed too late,lesson,Vietnamese,Climbing,cinema,mental task,Meal,sex,cooking,home dinner,Irish,editing,Bed on time,Dessert,cycling,wanking,N2O,MD,train,stayed in,family,social media,soccer,Up on time,driving,journal,podcasts,friends,museum,acid,strangers,weed,reading,snacking,boardgames,sick,fine dining,photography,fast food,studying,relax,bus,guitar,coke,karaoke,Workout,time,rank,diff,newtime
2019-04-08 13:39:00,Monday,3,"['Dessert', 'ate out', 'Meal', 'friends']",2019-04-08 13:39:00,2019-04-08,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13:39:00,1.0,0 days 14:46:00.000000000,4
2019-04-07 22:53:00,Sunday,3,"['friends', 'drinking']",2019-04-07 22:53:00,2019-04-07,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22:53:00,3.0,0 days 04:24:00.000000000,2019-04-07 20:41:00
2019-04-07 18:29:00,Sunday,3,"['ate in', 'Meal', 'friends', 'drinking', 'commute']",2019-04-07 18:29:00,2019-04-07,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18:29:00,2.0,0 days 03:21:00.000000000,2019-04-07 16:48:30
2019-04-07 15:08:00,Sunday,3,"['ate out', 'Meal', 'friends', 'drinking', 'hungover']",2019-04-07 15:08:00,2019-04-07,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15:08:00,1.0,0 days 16:38:00.000000000,4
2019-04-06 22:30:00,Saturday,4,"['ate out', 'Meal', 'friends', 'drinking', 'went out']",2019-04-06 22:30:00,2019-04-06,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22:30:00,3.0,0 days 06:15:00.000000000,2019-04-06 19:22:30
2019-04-06 16:15:00,Saturday,3,"['friends', 'commute', 'sport']",2019-04-06 16:15:00,2019-04-06,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16:15:00,2.0,0 days 03:58:00.000000000,2019-04-06 14:16:00
2019-04-06 12:17:00,Saturday,3,"['ate out', 'Meal', 'friends', 'commute', 'hungover']",2019-04-06 12:17:00,2019-04-06,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12:17:00,1.0,0 days 13:47:00.000000000,4
2019-04-05 22:30:00,Friday,3,"['Dessert', 'ate out', 'Meal', 'friends', 'drinking']",2019-04-05 22:30:00,2019-04-05,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22:30:00,2.0,0 days 03:51:00.000000000,2019-04-05 20:34:30
2019-04-05 18:39:00,Friday,3,"['editing', 'friends', 'commute', 'teaching']",2019-04-05 18:39:00,2019-04-05,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18:39:00,1.0,0 days 19:17:00.000000000,4
2019-04-04 23:22:00,Thursday,3,"['ate out', 'Meal', 'friends', 'sick', 'sport']",2019-04-04 23:22:00,2019-04-04,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,23:22:00,3.0,0 days 03:17:00.000000000,2019-04-04 21:43:30
2019-04-04 20:05:00,Thursday,3,"['ate in', 'Meal', 'friends', 'commute']",2019-04-04 20:05:00,2019-04-04,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20:05:00,2.0,0 days 07:02:00.000000000,2019-04-04 16:34:00
2019-04-04 13:03:00,Thursday,3,"['wanking', 'browsing']",2019-04-04 13:03:00,2019-04-04,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13:03:00,1.0,0 days 14:33:00.000000000,4
2019-04-03 22:30:00,Wednesday,3,"['wanking', 'Thảo']",2019-04-03 22:30:00,2019-04-03,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22:30:00,3.0,0 days 01:42:00.000000000,2019-04-03 21:39:00
2019-04-03 20:48:00,Wednesday,4,"['Dessert', 'ate out', 'Meal', 'editing', 'guitar', 'friends', 'Thảo', 'TV', 'commute', 'teaching', 'lesson']",2019-04-03 20:48:00,2019-04-03,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,20:48:00,2.0,0 days 07:27:00.000000000,2019-04-03 17:04:30
2019-04-03 13:21:00,Wednesday,3,"['ate out', 'Meal', 'wanking', 'friends', 'commute', 'teaching', 'sick']",2019-04-03 13:21:00,2019-04-03,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,13:21:00,1.0,0 days 14:51:00.000000000,4
2019-04-02 22:30:00,Tuesday,4,"['friends', 'sport']",2019-04-02 22:30:00,2019-04-02,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22:30:00,3.0,0 days 04:30:00.000000000,2019-04-02 20:15:00
2019-04-02 18:00:00,Tuesday,3,"['ate in', 'Meal', 'friends', 'commute', 'teaching']",2019-04-02 18:00:00,2019-04-02,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18:00:00,2.0,0 days 04:19:00.000000000,2019-04-02 15:50:30
2019-04-02 13:41:00,Tuesday,3,"['ate out', 'Meal', 'friends', 'teaching', 'sick']",2019-04-02 13:41:00,2019-04-02,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,13:41:00,1.0,0 days 14:21:00.000000000,4
2019-04-01 23:20:00,Monday,3,"['ate in', 'Meal', 'friends', 'massage', 'sick']",2019-04-01 23:20:00,2019-04-01,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,23:20:00,3.0,0 days 05:11:00.000000000,2019-04-01 20:44:30
2019-04-01 18:09:00,Monday,3,"['friends', 'commute']",2019-04-01 18:09:00,2019-04-01,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18:09:00,2.0,0 days 04:23:00.000000000,2019-04-01 15:57:30
2019-04-01 13:46:00,Monday,3,"['ate out', 'Meal', 'friends', 'commute', 'Medical', 'hungover']",2019-04-01 13:46:00,2019-04-01,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13:46:00,1.0,0 days 15:16:00.000000000,4
2019-03-31 22:30:00,Sunday,3,"['ate out', 'Meal', 'wanking', 'friends', 'browsing', 'drinking']",2019-03-31 22:30:00,2019-03-31,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22:30:00,3.0,0 days 04:12:00.000000000,2019-03-31 20:24:00
2019-03-31 18:18:00,Sunday,4,"['ate out', 'Meal', 'friends', 'drinking']",2019-03-31 18:18:00,2019-03-31,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18:18:00,2.0,0 days 04:01:00.000000000,2019-03-31 16:17:30
2019-03-31 14:17:00,Sunday,4,"['ate in', 'Meal', 'friends', 'gaming', 'hungover']",2019-03-31 14:17:00,2019-03-31,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14:17:00,1.0,0 days 15:47:00.000000000,4
2019-03-30 22:30:00,Saturday,4,"['friends', 'drinking']",2019-03-30 22:30:00,2019-03-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22:30:00,3.0,0 days 04:12:00.000000000,2019-03-30 20:24:00
2019-03-30 18:18:00,Saturday,4,"['friends', 'drinking', 'sport']",2019-03-30 18:18:00,2019-03-30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18:18:00,2.0,0 days 05:13:00.000000000,2019-03-30 15:41:30
2019-03-30 13:05:00,Saturday,3,"['ate out', 'Meal', 'friends', 'commute', 'groceries']",2019-03-30 13:05:00,2019-03-30,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13:05:00,1.0,0 days 13:50:00.000000000,4
2019-03-29 23:15:00,Friday,3,"['ate out', 'Meal', 'friends', 'drinking']",2019-03-29 23:15:00,2019-03-29,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23:15:00,3.0,0 days 03:48:00.000000000,2019-03-29 21:21:00
2019-03-29 19:27:00,Friday,3,"['friends', 'browsing', 'commute', 'teaching']",2019-03-29 19:27:00,2019-03-29,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19:27:00,2.0,0 days 06:04:00.000000000,2019-03-29 16:25:00
2019-03-29 13:23:00,Friday,3,"['Dessert', 'ate out', 'Meal', 'friends', 'browsing', 'commute', 'teaching']",2019-03-29 13:23:00,2019-03-29,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13:23:00,1.0,0 days 14:11:00.000000000,4
2019-03-28 23:12:00,Thursday,3,"['ate out', 'Meal', 'friends', 'commute', 'sport']",2019-03-28 23:12:00,2019-03-28,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23:12:00,3.0,0 days 04:32:00.000000000,2019-03-28 20:56:00
2019-03-28 18:40:00,Thursday,3,"['ate in', 'Meal', 'friends', 'browsing', 'commute', 'teaching']",2019-03-28 18:40:00,2019-03-28,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18:40:00,2.0,0 days 05:11:00.000000000,2019-03-28 16:04:30
2019-03-28 13:29:00,Thursday,3,"['ate out', 'Meal', 'friends', 'commute', 'teaching']",2019-03-28 13:29:00,2019-03-28,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13:29:00,1.0,0 days 13:53:00.000000000,4
2019-03-27 23:36:00,Wednesday,3,['friends'],2019-03-27 23:36:00,2019-03-27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23:36:00,3.0,0 days 03:59:00.000000000,2019-03-27 21:36:30
2019-03-27 19:37:00,Wednesday,3,"['ate in', 'Meal', 'guitar', 'friends', 'Thảo', 'commute', 'teaching', 'lesson', 'sick', 'Medical']",2019-03-27 19:37:00,2019-03-27,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,19:37:00,2.0,0 days 06:35:00.000000000,2019-03-27 16:19:30
2019-03-27 13:02:00,Wednesday,3,"['Dessert', 'ate out', 'Meal', 'friends', 'browsing', 'commute', 'teaching', 'sick']",2019-03-27 13:02:00,2019-03-27,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,13:02:00,1.0,0 days 13:23:00.000000000,4
2019-03-26 23:39:00,Tuesday,3,"['ate out', 'Meal', 'friends', 'sport']",2019-03-26 23:39:00,2019-03-26,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23:39:00,3.0,0 days 04:35:00.000000000,2019-03-26 21:21:30
2019-03-26 19:04:00,Tuesday,3,"['ate in', 'Meal', 'guitar', 'friends', 'TV', 'commute', 'teaching']",2019-03-26 19:04:00,2019-03-26,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,19:04:00,2.0,0 days 05:52:00.000000000,2019-03-26 16:08:00
2019-03-26 13:12:00,Tuesday,3,"['Dessert', 'ate out', 'Meal', 'friends', 'browsing', 'commute', 'teaching']",2019-03-26 13:12:00,2019-03-26,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13:12:00,1.0,0 days 13:42:00.000000000,4
2019-03-25 23:30:00,Monday,3,"['friends', 'browsing']",2019-03-25 23:30:00,2019-03-25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23:30:00,3.0,0 days 04:24:00.000000000,2019-03-25 21:18:00
2019-03-25 19:06:00,Monday,3,"['ate in', 'Meal', 'friends', 'commute', 'groceries']",2019-03-25 19:06:00,2019-03-25,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19:06:00,2.0,0 days 05:55:00.000000000,2019-03-25 16:08:30
2019-03-25 13:11:00,Monday,3,"['wanking', 'browsing']",2019-03-25 13:11:00,2019-03-25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13:11:00,1.0,0 days 13:40:00.000000000,4
2019-03-24 23:31:00,Sunday,2,"['Dessert', 'ate out', 'Meal', 'friends', 'drinking']",2019-03-24 23:31:00,2019-03-24,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23:31:00,3.0,0 days 04:45:00.000000000,2019-03-24 21:08:30
2019-03-24 18:46:00,Sunday,3,"['ate out', 'Meal', 'friends', 'hungover', 'sport']",2019-03-24 18:46:00,2019-03-24,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18:46:00,2.0,0 days 05:24:00.000000000,2019-03-24 16:04:00
2019-03-24 13:22:00,Sunday,3,"['ate out', 'Meal', 'wanking', 'guitar', 'friends', 'hungover']",2019-03-24 13:22:00,2019-03-24,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,13:22:00,1.0,0 days 14:52:00.000000000,4
2019-03-23 22:30:00,Saturday,4,"['ate in', 'Meal', 'friends', 'TV', 'drinking']",2019-03-23 22:30:00,2019-03-23,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22:30:00,3.0,0 days 00:47:00.000000000,2019-03-23 22:06:30
2019-03-23 21:43:00,Saturday,4,"['ate out', 'Meal', 'friends', 'drinking', 'sport']",2019-03-23 21:43:00,2019-03-23,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21:43:00,2.0,0 days 08:39:00.000000000,2019-03-23 17:23:30
2019-03-23 13:04:00,Saturday,4,"['Dessert', 'ate out', 'Meal', 'wanking', 'guitar', 'friends']",2019-03-23 13:04:00,2019-03-23,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,13:04:00,1.0,0 days 14:11:00.000000000,4
2019-03-22 22:53:00,Friday,3,"['Dessert', 'ate out', 'Meal', 'friends']",2019-03-22 22:53:00,2019-03-22,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22:53:00,3.0,0 days 02:50:00.000000000,2019-03-22 21:28:00
2019-03-22 20:03:00,Friday,3,"['guitar', 'friends', 'commute', 'teaching']",2019-03-22 20:03:00,2019-03-22,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,20:03:00,2.0,0 days 07:00:00.000000000,2019-03-22 16:33:00
2019-03-22 13:03:00,Friday,3,"['Dessert', 'ate out', 'Meal', 'friends', 'browsing', 'commute', 'teaching', 'sick']",2019-03-22 13:03:00,2019-03-22,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,13:03:00,1.0,0 days 13:59:00.000000000,4
2019-03-21 23:04:00,Thursday,3,"['ate out', 'Meal', 'friends', 'sick', 'sport']",2019-03-21 23:04:00,2019-03-21,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,23:04:00,3.0,0 days 03:35:00.000000000,2019-03-21 21:16:30
2019-03-21 19:29:00,Thursday,3,"['ate in', 'Meal', 'guitar', 'friends', 'commute', 'teaching', 'sick']",2019-03-21 19:29:00,2019-03-21,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,19:29:00,2.0,0 days 05:18:00.000000000,2019-03-21 16:50:00
